asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:prop:arch-wooden-stake,arch-wooden-stake,arch wooden stake,props,live,09_props,production_asset,public/assets/09_props/img/arch-wooden-stake.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (arch-wooden-stake).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-archaeology-001.jpg,,"{""asset_id"": ""live:prop:arch-wooden-stake"", ""key"": ""arch-wooden-stake"", ""concept"": ""arch wooden stake"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/arch-wooden-stake.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""arch wooden stake"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-archaeology-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""128b0d75c5f0d8190fe5d7a40adc18bbba0dc4a0478a8771515507207c510f27"", ""bytes"": 27692, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (arch-wooden-stake)."", ""reason_codes"": [""low_resolution""]}"
live:prop:bath-soap,bath-soap,bath soap,props,live,09_props,production_asset,public/assets/09_props/img/bath-soap.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bath-soap).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg,,"{""asset_id"": ""live:prop:bath-soap"", ""key"": ""bath-soap"", ""concept"": ""bath soap"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bath-soap.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bath soap"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""994b292672f59e24f21fccd75374ca8e4fd0fee034b8420b53761b06733b29e8"", ""bytes"": 42928, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bath-soap)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bath-toothbrush-holder,bath-toothbrush-holder,bath toothbrush holder,props,live,09_props,production_asset,public/assets/09_props/img/bath-toothbrush-holder.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bath-toothbrush-holder).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg,,"{""asset_id"": ""live:prop:bath-toothbrush-holder"", ""key"": ""bath-toothbrush-holder"", ""concept"": ""bath toothbrush holder"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bath-toothbrush-holder.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bath toothbrush holder"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""3c1415b843f4ee150e76d91d00fae7d1dd39dfaf953d0133a8e9b02a85ea6b60"", ""bytes"": 39353, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bath-toothbrush-holder)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bath-towel-orange,bath-towel-orange,bath towel orange,props,live,09_props,production_asset,public/assets/09_props/img/bath-towel-orange.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bath-towel-orange).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg,,"{""asset_id"": ""live:prop:bath-towel-orange"", ""key"": ""bath-towel-orange"", ""concept"": ""bath towel orange"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bath-towel-orange.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bath towel orange"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""8d8e86869bc79988a8d6f1ff0e81dbf34a3b9701231c0ac15028d9ed8e7bca3c"", ""bytes"": 34095, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bath-towel-orange)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bath-towel-rack,bath-towel-rack,bath towel rack,props,live,09_props,production_asset,public/assets/09_props/img/bath-towel-rack.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bath-towel-rack).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bath-towel-rack"", ""key"": ""bath-towel-rack"", ""concept"": ""bath towel rack"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bath-towel-rack.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bath towel rack"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""412ca7e9f667b51b0be0cc2cdee8b9e94ecaef3dbde3673447c1fe5ba3241fae"", ""bytes"": 34213, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bath-towel-rack)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-bath-duck,bathroom-bath-duck,bathroom bath duck,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-bath-duck.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-bath-duck).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-bath-duck"", ""key"": ""bathroom-bath-duck"", ""concept"": ""bathroom bath duck"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-bath-duck.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom bath duck"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""ce39603d8acd08b52e3f9c8fb4957ea841396b867be91c2a2349633b940856a8"", ""bytes"": 145959, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-bath-duck)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-bath-mat,bathroom-bath-mat,bathroom bath mat,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-bath-mat.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-bath-mat).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-bath-mat"", ""key"": ""bathroom-bath-mat"", ""concept"": ""bathroom bath mat"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-bath-mat.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom bath mat"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""fbd8ac6eb0e31b889f88d525b80a05f061c4b68776439853edf645d8ba587f13"", ""bytes"": 129586, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-bath-mat)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-bath-sponge,bathroom-bath-sponge,bathroom bath sponge,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-bath-sponge.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-bath-sponge).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-bath-sponge"", ""key"": ""bathroom-bath-sponge"", ""concept"": ""bathroom bath sponge"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-bath-sponge.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom bath sponge"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""11ca2cb7503c6e09b18a2ca2b395030c68b49ce910157269d31004137892ef54"", ""bytes"": 123563, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-bath-sponge)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-bathtub,bathroom-bathtub,bathroom bathtub,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-bathtub.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-bathtub).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-bathtub"", ""key"": ""bathroom-bathtub"", ""concept"": ""bathroom bathtub"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-bathtub.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom bathtub"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""58b4f2862b4779fcd6416b8657c11ed83d7ca1b96a1920de7ca08e1e3fe383e7"", ""bytes"": 79235, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-bathtub)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-cotton-swabs-jar,bathroom-cotton-swabs-jar,bathroom cotton swabs jar,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-cotton-swabs-jar.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-cotton-swabs-jar).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-cotton-swabs-jar"", ""key"": ""bathroom-cotton-swabs-jar"", ""concept"": ""bathroom cotton swabs jar"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-cotton-swabs-jar.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom cotton swabs jar"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""01669e7851f2c40b1d2f5bfaf9d1c397cb9439c21b62c8c575e4c7419cd21a34"", ""bytes"": 91697, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-cotton-swabs-jar)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-cup-holder,bathroom-cup-holder,bathroom cup holder,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-cup-holder.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-cup-holder).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-cup-holder"", ""key"": ""bathroom-cup-holder"", ""concept"": ""bathroom cup holder"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-cup-holder.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom cup holder"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""cde0de196de4660529f0adfb156b5ac38e93f6483695a3b6b3435d7b9412db31"", ""bytes"": 109733, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-cup-holder)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-faucet,bathroom-faucet,bathroom faucet,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-faucet.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-faucet).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-faucet"", ""key"": ""bathroom-faucet"", ""concept"": ""bathroom faucet"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-faucet.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom faucet"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""410590d78aae14e8592f3afc750645d98d53d25b757f80550d00d3e3b0e0eb2d"", ""bytes"": 78035, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-faucet)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-floss,bathroom-floss,bathroom floss,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-floss.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-floss).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-floss"", ""key"": ""bathroom-floss"", ""concept"": ""bathroom floss"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-floss.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom floss"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""e5ff461429118da95962f1f421d36cc9586a651a88526b2913334df363303c61"", ""bytes"": 112712, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-floss)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-laundry-hamper,bathroom-laundry-hamper,bathroom laundry hamper,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-laundry-hamper.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-laundry-hamper).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-laundry-hamper"", ""key"": ""bathroom-laundry-hamper"", ""concept"": ""bathroom laundry hamper"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-laundry-hamper.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom laundry hamper"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""b3f2a7a306dc4ff74696068c613fbad2efcbde08570b8e4607e690468d37334f"", ""bytes"": 144223, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-laundry-hamper)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:bathroom-mirror,bathroom-mirror,bathroom mirror,props,live,09_props,production_asset,public/assets/09_props/img/bathroom-mirror.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (bathroom-mirror).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg,,"{""asset_id"": ""live:prop:bathroom-mirror"", ""key"": ""bathroom-mirror"", ""concept"": ""bathroom mirror"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/bathroom-mirror.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""bathroom mirror"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-bathroom-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""017efd1c0cf5484aac9819333284b51dca2f9d0e0a6b4a0a0e750da551989c03"", ""bytes"": 120335, ""notes"": ""Duplicate asset matching existing cutout prop across packs (bathroom-mirror)."", ""reason_codes"": [""exact_duplicate""]}"
